"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"12W-1"	"12W-2"	"12W-4"	"12W-3"	"12W-5"	"12W-6"	"32W-5"	"32W-6"	"32W-7"	"32W-8"	"52W-1"	"52W-2"	"24W-1"	"24W-2"	"24W-3"	"24W-4"	"24W-5"	"24W-6"	"24W-7"	"24W-8"	"12W-7"	"12W-8"	"4W-1"	"4W-2"	"4W-3"	"4W-4"	"4W-5"	"4W-6"	"4W-7"	"4W-8"	"52W-3"	"52W-4"	"52W-5"	"52W-6"	"52W-7"	"52W-8"	"32W-1"	"32W-2"	"32W-3"	"32W-4"
""	""	""	""	"TG(16:0/18:2/22:0)"	"932.8579726"	""	""	""	"653.182"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"23.07808362"	"29.16987627"	"33.81077782"	"41.48875271"	"43.91518967"	"43.80232266"	"19.35836466"	"15.14296571"	"52.70223076"	"16.99059937"	"22.86285847"	"23.08468049"	"28.12195161"	"30.11668039"	"37.03842252"	"28.75656198"	"35.46380793"	"51.5790866"	"22.73659535"	"12.1418727"	"46.06945568"	"36.62095085"	"9.032413929"	"49.44639347"	"8.804119406"	"18.76107308"	"16.52630494"	"18.56920228"	"46.3756444"	"35.27410045"	"83.23601604"	"24.59257499"	"18.23547613"	"69.23181264"	"50.37174331"	"73.02640665"	"36.65726525"	"9.422773384"	"10.94169815"	"27.97096065"
""	""	""	""	"TG(16:0/18:1/22:0)"	"934.8793942"	""	""	""	"702.075"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"9.022911263"	"13.35090646"	"22.83791061"	"20.56642274"	"29.38618456"	"21.79740427"	"39.03081303"	"28.63960182"	"35.77884736"	"34.63467674"	"36.45324274"	"42.98555548"	"9.746993842"	"15.89344967"	"22.60206384"	"5.048362846"	"19.68213882"	"32.39544405"	"36.09968324"	"24.8466701"	"51.59299972"	"24.68561385"	"17.11913102"	"22.59183705"	"16.05891258"	"44.78136367"	"34.45506186"	"41.21836785"	"26.67728898"	"11.32879562"	"52.01790012"	"38.24375177"	"33.53386566"	"143.8300422"	"186.0307934"	"53.1845831"	"14.8886085"	"19.47553745"	"21.67377341"	"58.87739912"
""	""	""	""	"TG(16:0/18:1/22:0)"	"934.8723058"	""	""	""	"687.2295"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.737955852"	"8.421645254"	"7.16493789"	"8.147316269"	"14.91842715"	"13.86425329"	"28.3060945"	"21.89771075"	"26.9147753"	"24.28739153"	"28.04684957"	"32.48838464"	"6.256849513"	"4.704757266"	"10.91979575"	"11.5970227"	"13.12001212"	"7.914879048"	"24.43909909"	"14.27873588"	"18.23820124"	"8.596421139"	"10.30361513"	"14.59342307"	"12.75223055"	"31.86511033"	"24.92034875"	"25.870638"	"17.93545901"	"7.07694824"	"42.76778993"	"30.56791874"	"26.45442965"	"110.9761868"	"64.33269824"	"34.97525492"	"9.291401677"	"12.74974446"	"12.61641268"	"43.47873937"
""	""	""	""	"TG(18:0/18:0/20:0)"	"936.8952829"	""	""	""	"715.524"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"16.01742669"	"17.16997778"	"21.50838906"	"24.35743222"	"36.91050929"	"25.81223455"	"33.6624358"	"20.33430332"	"54.92198919"	"36.65769326"	"28.7523531"	"76.03495602"	"16.88191161"	"16.72751658"	"27.40551758"	"29.66609107"	"23.88508667"	"35.8768874"	"30.61922603"	"30.88857821"	"39.24532488"	"20.0744696"	"18.6910381"	"31.86912059"	"18.74694881"	"43.31527903"	"21.89271653"	"31.87369003"	"28.9952357"	"19.17344095"	"50.1120307"	"32.20558357"	"29.52349116"	"114.3771106"	"102.5275111"	"47.96116825"	"20.90193646"	"25.63389627"	"23.76717111"	"45.83932058"
""	""	""	""	"TG(18:2/18:2/22:0)"	"956.8611864"	""	""	""	"637.504"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"79.54095767"	"92.81964197"	"122.5362921"	"138.2897028"	"101.9302915"	"10.60371142"	"19.43293532"	"15.59236815"	"24.21227299"	"17.53771864"	"29.12545969"	"25.07069606"	"83.49482785"	"103.6147377"	"102.2340145"	"92.79997819"	"13.37610466"	"116.5382283"	"22.99381637"	"100.0507525"	"114.4793356"	"108.1985663"	"7.951068479"	"10.0152186"	"11.35654192"	"22.3290148"	"18.36213026"	"23.26101352"	"20.25197782"	"109.165883"	"41.51135246"	"22.76494614"	"60.29979467"	"82.17776875"	"58.01414608"	"35.7248312"	"9.192224056"	"10.28744406"	"85.40810843"	"31.15049966"
""	""	""	""	"TG(18:2/18:2/22:0)"	"956.863765"	""	""	""	"675.154"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"13.4988181"	"18.61456537"	"12.65544231"	"19.36235684"	"65.55207966"	"48.58663075"	"173.9529678"	"163.1222787"	"175.7368908"	"130.7697741"	"175.899716"	"187.0612487"	"16.49430153"	"9.894710843"	"35.17432485"	"17.76731035"	"65.96632697"	"92.7491595"	"174.129805"	"55.72487614"	"64.25231881"	"16.92426202"	"51.20533123"	"55.45936701"	"58.41409549"	"175.4617466"	"187.4751304"	"179.4628121"	"91.3318998"	"18.17876215"	"283.4083164"	"192.8221492"	"163.1016668"	"688.0084185"	"351.8755116"	"232.2561651"	"34.72164887"	"44.76570668"	"62.91996972"	"252.7464761"
""	""	""	""	"TG(18:1/18:2/22:0)"	"958.8677419"	""	""	""	"674.28"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.042673698"	"6.95516002"	"4.769192551"	"6.06908946"	"17.26720481"	"16.41190407"	"48.2047454"	"42.20293916"	"51.60045914"	"36.91888936"	"50.30388281"	"54.89077581"	"5.890232842"	"2.534995912"	"11.36859086"	"4.794254993"	"21.05317059"	"29.91376767"	"48.76236125"	"16.72130818"	"22.59437001"	"6.694870136"	"15.91255585"	"18.34452779"	"18.14264719"	"54.5622409"	"47.54665011"	"49.85578306"	"28.25541459"	"6.27476453"	"77.37813486"	"56.15787695"	"43.66566978"	"182.7822574"	"93.96027174"	"64.18946694"	"9.373125819"	"13.5225867"	"19.22310806"	"71.38841139"
""	""	""	""	"TG(18:1/18:2/22:0)"	"958.8693032"	""	""	""	"617.517"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2.135300705"	"2.979345952"	"3.168601923"	"3.630431448"	"4.744906307"	"5.216693521"	"16.12795984"	"13.386791"	"19.66167771"	"12.78410175"	"20.97972034"	"17.73592381"	"3.410690436"	"2.350942033"	"3.085577813"	"2.832734023"	"9.244342235"	"9.433820697"	"19.24709213"	"6.548971269"	"7.839319891"	"3.875897454"	"6.759528852"	"8.130796771"	"9.603152668"	"16.80184509"	"20.49256457"	"14.45794567"	"12.39159612"	"3.100406788"	"31.28025299"	"24.47180958"	"18.20865281"	"72.89311236"	"40.77689486"	"22.87823615"	"4.404306277"	"5.206585958"	"8.319051213"	"20.56545414"
""	""	""	""	"TG(18:1/18:2/22:0)"	"958.8796077"	""	""	""	"689.045"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"15.98207244"	"18.2733183"	"15.9307835"	"11.09152606"	"53.93450894"	"47.9981709"	"129.9984708"	"117.1420736"	"126.5719336"	"114.4887911"	"133.7990688"	"148.5635802"	"17.12455411"	"6.619941801"	"30.98222334"	"13.13021143"	"60.95106285"	"76.03805617"	"121.8908696"	"44.84100688"	"65.08360983"	"17.87098016"	"64.00280252"	"51.76233961"	"41.12968536"	"211.1293154"	"134.0337445"	"137.1478395"	"70.11139672"	"14.44286748"	"199.303183"	"138.6926364"	"119.8006267"	"515.3865063"	"296.1833241"	"241.1949146"	"27.71476936"	"38.0724295"	"55.35193299"	"203.832121"
""	""	""	""	"TG(18:1/18:2/22:0)"	"958.8777289"	""	""	""	"635.44"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"3.646690037"	"4.50990751"	"4.161808298"	"4.662325215"	"14.05340375"	"15.69830473"	"45.12136567"	"41.77266442"	"45.19317284"	"69.36807173"	"72.65897928"	"52.88442429"	"7.772204641"	"3.212304111"	"7.239305099"	"3.627772321"	"21.14325423"	"22.91804809"	"51.1987517"	"15.50192338"	"16.60337848"	"7.210244278"	"18.69350278"	"19.18804922"	"23.10505906"	"44.66065052"	"50.87490116"	"45.56088025"	"31.29754081"	"6.812336049"	"153.9410296"	"76.99148255"	"46.1068627"	"197.0101873"	"113.4123502"	"76.94081752"	"10.78944205"	"12.97366074"	"17.84868668"	"56.15600076"
""	""	""	""	"TG(18:1/18:2/22:0)"	"958.8708741"	""	""	""	"675.103"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.24618424"	"6.849622554"	"4.752855608"	"7.397521148"	"18.28100504"	"15.78198904"	"51.97397928"	"42.37723581"	"51.68229435"	"37.61509735"	"52.85996435"	"54.26061348"	"5.459375372"	"2.62615895"	"11.85409726"	"11.63029052"	"21.27917437"	"28.6187262"	"49.63378568"	"17.00098732"	"20.56321293"	"7.295439965"	"16.59648805"	"18.47107752"	"19.00137472"	"55.05839343"	"48.40556904"	"50.47109556"	"26.86093547"	"6.777318356"	"78.52740518"	"55.47374494"	"43.25065225"	"184.1210778"	"93.39399933"	"66.82469396"	"10.74193748"	"13.15079384"	"19.60783757"	"70.88284198"
""	""	""	""	"TG(18:1/18:2/22:0)"	"958.8774037"	""	""	""	"653.803"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"3.516092395"	"4.402902924"	"5.519207668"	"6.669237231"	"13.5998828"	"10.68952752"	"22.43711362"	"14.61779216"	"18.97462879"	"20.14485893"	"23.77694726"	"22.47505301"	"5.342547558"	"3.84220436"	"6.415584255"	"5.03849333"	"10.31627834"	"14.63140562"	"19.62480436"	"12.3225861"	"13.71607386"	"6.003843673"	"10.47500014"	"13.61692415"	"12.37982665"	"20.41732576"	"18.91400762"	"20.21241878"	"14.8029157"	"5.972152179"	"36.23310077"	"25.77592587"	"19.5365163"	"80.87869072"	"44.85036097"	"31.13757744"	"8.068134138"	"10.11806596"	"8.63629559"	"29.6636316"
""	""	""	""	"TG(18:1/18:1/22:0)"	"960.8842783"	""	""	""	"688.615"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.683457636"	"5.78429604"	"5.916083727"	"7.821611361"	"14.86828949"	"15.2026281"	"34.43661672"	"31.765858"	"37.20698796"	"33.38379189"	"37.11968553"	"43.13537488"	"6.682390908"	"3.402196838"	"11.26192449"	"16.93860171"	"15.99720563"	"21.32006089"	"30.07996171"	"16.60900546"	"21.1366085"	"7.449998893"	"13.46611601"	"15.18773584"	"12.03115622"	"40.87688791"	"34.06837496"	"37.41253414"	"25.84466231"	"5.570078694"	"57.06400255"	"39.59842684"	"32.00472068"	"148.0968747"	"75.57931378"	"41.32755208"	"9.308107969"	"10.93401901"	"16.44026934"	"56.21098883"
""	""	""	""	"TG(18:1/18:1/22:0)"	"960.8846635"	""	""	""	"634.992"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2.239044986"	"2.818020045"	"3.421023367"	"3.544066429"	"4.653063415"	"5.068383315"	"14.20762706"	"12.01574969"	"14.80967794"	"12.52169139"	"20.11298847"	"15.18634937"	"3.58437681"	"2.369000412"	"3.988325998"	"2.640070204"	"8.222292107"	"8.577282965"	"14.11816451"	"5.036787041"	"6.7136681"	"3.701841947"	"6.490432897"	"6.563517805"	"6.412208609"	"15.46672341"	"15.29655344"	"13.68904982"	"10.05913349"	"3.157529563"	"26.14705633"	"24.60329334"	"16.69111138"	"64.67874931"	"38.30704534"	"24.35270389"	"4.384858142"	"7.092308955"	"6.757125321"	"18.79942766"
""	""	""	""	"TG(18:1/18:1/22:0)"	"960.8933271"	""	""	""	"701.816"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"19.41772373"	"23.61917547"	"21.12490075"	"16.52016853"	"58.65128757"	"44.94113899"	"114.9274417"	"99.17528162"	"102.8243155"	"107.1109447"	"108.4274368"	"128.4496206"	"22.86975766"	"10.46062665"	"35.56552127"	"18.40255713"	"52.10109418"	"78.62718512"	"112.1358664"	"50.70323699"	"66.69341277"	"22.03240483"	"42.49957723"	"42.78482967"	"35.21864447"	"142.5589907"	"123.2670768"	"118.7009819"	"87.17245774"	"18.24131732"	"156.0824512"	"113.453788"	"102.8403946"	"456.4471304"	"294.1006196"	"136.7306691"	"25.93891871"	"36.68951917"	"54.32520301"	"186.7215169"
""	""	""	""	"TG(20:5/20:5/20:5)"	"962.7260674"	""	""	""	"590.796"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2.587737717"	"3.129265137"	"4.210394645"	"6.299430661"	"13.19266832"	"14.86707492"	"47.91926796"	"52.21949776"	"64.53411965"	"49.07686685"	"81.04548162"	"61.41822158"	"5.396079041"	"3.75285292"	"6.427931599"	"3.276638995"	"28.86793399"	"23.07665124"	"90.7587204"	"12.94616287"	"12.2272018"	"8.101478746"	"19.35309417"	"20.44883255"	"20.39293184"	"51.63287286"	"74.05785186"	"35.46338836"	"31.57010021"	"6.217721531"	"148.009497"	"73.26153501"	"65.99409085"	"383.6137815"	"164.941256"	"105.721299"	"9.08851051"	"13.659756"	"18.66880559"	"55.09340092"
""	""	""	""	"TG(18:0/18:0/22:1)"	"962.9018163"	""	""	""	"702.959"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.953582925"	"9.250864129"	"8.111676245"	"6.154901552"	"16.10843303"	"14.63832703"	"27.39430162"	"24.684908"	"24.57105901"	"28.0208755"	"27.51804632"	"32.8266419"	"4.982160663"	"3.81569204"	"12.61627801"	"6.151442089"	"14.0849851"	"22.24520719"	"25.60043553"	"12.9041045"	"19.33129328"	"7.476992202"	"11.88925673"	"14.97682536"	"10.08666972"	"36.01486456"	"30.1679044"	"4.579201133"	"19.64377442"	"6.684068586"	"41.82016619"	"30.38055192"	"23.24133733"	"113.5386346"	"58.64784007"	"31.7274484"	"8.221232563"	"11.30455351"	"15.54103658"	"50.32813225"
""	""	""	""	"TG(18:0/18:0/22:1)"	"962.9045813"	""	""	""	"652.478"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2.623320587"	"3.383152268"	"3.206410607"	"3.121590266"	"6.29083989"	"5.193854387"	"10.0566303"	"7.931470136"	"12.81431185"	"10.32154026"	"35.57209209"	"15.70661757"	"3.140939539"	"2.927007128"	"5.351441014"	"2.949665481"	"6.836290768"	"9.719211273"	"10.45794234"	"5.154760463"	"7.149670603"	"3.854708538"	"6.300876735"	"5.691181239"	"5.768451088"	"11.25480754"	"9.174955256"	"12.41392443"	"8.825090746"	"3.429856588"	"19.42210005"	"14.28412484"	"10.89319703"	"46.39926583"	"31.23062482"	"17.84909292"	"4.448514237"	"4.221878635"	"6.906202921"	"13.44580275"
""	""	""	""	"TG(18:0/18:1/22:0)"	"962.910407"	""	""	""	"716.1315"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.531482586"	"8.566046976"	"21.15010164"	"6.899523404"	"39.58921226"	"13.63317209"	"20.4348157"	"14.70472489"	"21.00509875"	"21.83821933"	"19.21008838"	"24.39669286"	"6.500686305"	"10.83251553"	"11.11934412"	"13.63615077"	"11.8939103"	"18.08655033"	"20.8931626"	"29.94886361"	"18.29541317"	"9.766842244"	"10.61363881"	"16.22622239"	"7.426225889"	"27.81246246"	"18.19426751"	"23.0692217"	"16.97773048"	"6.740881143"	"32.83836022"	"19.40904238"	"21.27696549"	"89.40325071"	"62.25393171"	"30.14990853"	"11.08666574"	"11.6199237"	"12.4802633"	"33.38776884"
""	""	""	""	"HexCer(d18:1/18:0)"	"728.5925656"	""	""	""	"347.083"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"131.7706049"	"143.1518698"	"171.2288967"	"171.2522402"	"108.9272544"	"161.7628653"	"312.3088774"	"221.9580022"	"243.8809662"	"245.6230911"	"765.1908825"	"288.2531552"	"135.5508145"	"102.7162319"	"173.5507946"	"123.6139635"	"182.5723875"	"261.3193435"	"251.2552382"	"190.3956369"	"224.5484838"	"129.4813931"	"376.1150858"	"140.347308"	"278.5390271"	"635.240212"	"403.9581469"	"412.2382163"	"145.9317157"	"91.86352632"	"959.5595232"	"322.9196618"	"236.5717634"	"1861.63212"	"767.101755"	"410.8375882"	"150.087069"	"174.4422754"	"319.9444868"	"226.3812996"
""	""	""	""	"HexCer(d18:1/18:0)"	"728.6023559"	""	""	""	"360.457"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2957.394109"	"3509.789765"	"2151.003545"	"4443.40095"	"2304.785817"	"2650.311608"	"5336.744816"	"3170.416166"	"3689.215665"	"2903.137603"	"7566.214524"	"6787.802972"	"3148.980745"	"1940.273845"	"2823.118529"	"1690.314005"	"3320.621694"	"3065.614108"	"3103.460555"	"2553.118044"	"2204.768771"	"1767.966848"	"5772.217747"	"5408.430659"	"5134.049416"	"5272.10575"	"3295.767857"	"4288.913598"	"2541.91746"	"1765.608895"	"6247.520845"	"5233.405385"	"5643.241847"	"10142.8861"	"11625.00678"	"6319.821806"	"2619.132025"	"3322.286219"	"2850.111598"	"2474.171969"
""	""	""	""	"HexCer(d18:1/20:0)"	"756.6331894"	""	""	""	"402.9905"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"589.5692214"	"504.1795246"	"405.5959367"	"565.2567193"	"409.4472422"	"437.1831419"	"1097.007874"	"832.0917996"	"835.227529"	"672.7114887"	"1993.638582"	"1448.888711"	"602.8867495"	"469.9773193"	"542.3748709"	"398.6961541"	"653.3506654"	"667.9987945"	"705.0499674"	"553.9184038"	"423.6545921"	"354.4053523"	"543.9670406"	"516.8604873"	"423.2715089"	"493.2995873"	"319.938679"	"335.5748894"	"270.6828675"	"204.8521827"	"1474.009435"	"1100.479111"	"1298.016623"	"2734.718733"	"3341.982907"	"1314.597844"	"477.3899633"	"639.4473844"	"912.4372803"	"566.7327439"
""	""	""	""	"HexCer(d18:1/22:0)"	"784.6570367"	""	""	""	"430.465"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"1803.589846"	"1949.212629"	"1524.463483"	"879.6849515"	"1555.773118"	"1609.286727"	"3054.97536"	"2123.061969"	"3014.32591"	"2898.778486"	"4494.185152"	"4384.690963"	"2274.408475"	"1817.635687"	"2256.746339"	"1585.177416"	"2521.876168"	"2686.91428"	"2344.084977"	"2302.800599"	"1391.441187"	"1263.004757"	"1426.711814"	"1259.63074"	"1253.903913"	"1227.956757"	"800.1784858"	"743.5046251"	"589.4546002"	"350.9752655"	"3794.943236"	"3077.527817"	"3182.84245"	"8731.406659"	"7752.218802"	"3924.433663"	"2230.127788"	"2732.775336"	"2405.032075"	"2222.552039"
""	""	""	""	"HexCer(d18:1/22:0)"	"784.6649587"	""	""	""	"357.3225"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"422.7747556"	"520.4951228"	"274.5833462"	"594.4598939"	"278.5179557"	"284.1919809"	"524.0646252"	"435.4653457"	"516.0821425"	"382.2718811"	"629.6102024"	"610.1102519"	"491.4240524"	"289.593121"	"426.7997544"	"249.8567853"	"458.2857256"	"365.8155933"	"377.638045"	"420.8194048"	"293.3900988"	"230.1491655"	"443.6589577"	"467.3177996"	"344.0565845"	"416.132306"	"256.0415617"	"247.9487334"	"198.5305274"	"178.2021209"	"459.1636386"	"416.9179432"	"551.6139484"	"696.6658415"	"956.8033799"	"567.2238917"	"366.7178205"	"559.8516406"	"383.4469694"	"281.1202571"
""	""	""	""	"HexCer(d17:0/24:1)"	"798.6720531"	""	""	""	"448.8355"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"388.6110708"	"449.2855081"	"427.0430069"	"234.1967345"	"442.7173069"	"434.755628"	"1589.346097"	"1128.953952"	"1361.200947"	"1046.420264"	"2722.752544"	"2306.402963"	"679.16764"	"516.3616547"	"652.6617666"	"437.0680308"	"1143.640731"	"916.9476057"	"1036.929964"	"841.9617198"	"441.9749825"	"318.5528515"	"218.1969575"	"190.5118232"	"246.6332339"	"250.6491365"	"192.8545545"	"210.1815291"	"108.9076519"	"80.25250828"	"2163.097911"	"1816.549313"	"2054.337984"	"5532.814605"	"4956.788938"	"2053.546492"	"871.2782212"	"928.2606313"	"950.0988236"	"1024.409362"
""	""	""	""	"HexCer(d18:1/24:1)"	"810.6797597"	""	""	""	"356.5495"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2098.123775"	"2198.63765"	"1459.711173"	"2919.38549"	"1529.814577"	"1428.851805"	"3411.276474"	"2492.053531"	"2474.483451"	"2057.199572"	"4738.156861"	"4194.758235"	"2638.658245"	"2020.858241"	"2134.385843"	"1603.661156"	"2895.200041"	"2083.922617"	"2103.02665"	"1888.40748"	"1269.480276"	"1192.177917"	"1312.398495"	"1414.506706"	"1330.08273"	"1221.5786"	"636.7463481"	"780.7508119"	"758.4515416"	"511.2652464"	"3560.410849"	"3262.464184"	"4041.512415"	"5818.217235"	"6897.111945"	"4299.566588"	"2487.276998"	"2947.085768"	"2069.773436"	"1748.185086"
""	""	""	""	"HexCer(d18:1/24:1)"	"810.6841286"	""	""	""	"441.0905"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"30625.97434"	"35417.66187"	"24038.23884"	"44776.81496"	"29577.73347"	"27933.37276"	"104604.4711"	"70577.0225"	"74941.58273"	"56364.81603"	"126026.9269"	"88288.63031"	"39643.44977"	"27895.41607"	"35557.72176"	"23231.37908"	"55723.85567"	"51266.59741"	"58858.09249"	"39240.86391"	"25028.9818"	"19067.21947"	"26984.26148"	"20653.97524"	"26966.58504"	"24175.22745"	"17883.38034"	"13422.21235"	"12046.49104"	"5856.768744"	"100087.5186"	"77264.67447"	"82880.26293"	"245853.9826"	"232101.606"	"93848.29122"	"35662.70012"	"46336.36864"	"50990.76758"	"48102.35857"
""	""	""	""	"HexCer(d18:1/24:0)"	"812.6863242"	""	""	""	"465.624"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"1386.053217"	"1748.058684"	"1310.724949"	"543.7894665"	"1427.96917"	"1447.309661"	"3087.941289"	"2360.495152"	"2962.686487"	"2411.225746"	"4290.9852"	"3711.642164"	"1786.749179"	"1251.431747"	"1506.660801"	"1018.836117"	"2247.0206"	"2172.455632"	"2358.955204"	"1787.618904"	"1371.364012"	"1002.082359"	"1484.594183"	"1245.850851"	"1262.01875"	"1389.332479"	"926.1370501"	"930.89882"	"729.0376751"	"396.604922"	"2847.677456"	"2462.463444"	"2858.585514"	"8789.142692"	"7719.953872"	"3326.687479"	"1641.97307"	"2146.744192"	"2060.978035"	"1894.88934"
""	""	""	""	"HexCer(d18:1/24:0)"	"812.6892503"	""	""	""	"441.1285"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4285.900814"	"4299.6103"	"3281.298002"	"5421.074169"	"3602.170792"	"3444.76845"	"12768.40456"	"8501.27485"	"9360.83249"	"7212.790335"	"15719.31006"	"11071.13279"	"4811.188931"	"3497.532376"	"4407.93172"	"2957.019084"	"6818.869444"	"6215.517083"	"7267.686421"	"4732.540837"	"3210.879577"	"2432.398424"	"3328.803386"	"2839.196691"	"3270.408491"	"3161.090387"	"2206.293932"	"1852.855752"	"1605.142132"	"857.7171312"	"12235.45253"	"9619.58789"	"10083.39277"	"29963.63468"	"27979.74011"	"11249.76802"	"4347.887537"	"5529.253749"	"6356.942798"	"5844.117472"
""	""	""	""	"HexCer(d18:1/24:0)"	"812.6965288"	""	""	""	"455.093"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"680.054334"	"782.3049171"	"615.6341263"	"970.1300721"	"763.3744653"	"705.7049376"	"2105.074604"	"1607.248015"	"1528.640722"	"944.5071826"	"2224.737638"	"1182.215462"	"635.968517"	"515.8071429"	"666.1668125"	"439.812519"	"935.2029767"	"2254.731384"	"1170.412342"	"685.7299178"	"673.4463128"	"525.4345541"	"1059.203002"	"966.8048338"	"1178.348075"	"1242.561068"	"844.7962841"	"631.6282022"	"623.8541414"	"365.5902761"	"1776.376426"	"1114.990045"	"1110.641452"	"4074.648721"	"4100.645312"	"1286.191466"	"633.1849856"	"780.8204393"	"864.970433"	"924.0426504"
""	""	""	""	"HexCer(d18:1/24:0)"	"812.6959192"	""	""	""	"394.444"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"538.2553283"	"617.4950837"	"489.772934"	"830.7139487"	"507.8322685"	"491.8867427"	"952.9472605"	"976.0145984"	"802.6369739"	"529.9439559"	"1085.314467"	"1090.152174"	"561.2678089"	"442.4816519"	"547.9133428"	"389.2705109"	"741.7831716"	"662.5395559"	"1001.003436"	"506.7925973"	"425.4367475"	"424.1611835"	"536.8396845"	"469.2812711"	"516.8864967"	"708.0338609"	"404.6534389"	"414.3384482"	"340.6846287"	"224.3020724"	"960.9535991"	"800.8355494"	"1064.512205"	"1470.138449"	"1996.161738"	"983.1848604"	"600.6661105"	"713.4239271"	"595.3029688"	"493.2603565"
